Time,Load_corrected_for_curtailment,Wind_reference,PV_reference,Day_ahead_forecast
2021-11-27 14:45:00+00:00,4.92,-0.01,0.0,4.22
2021-11-27 15:00:00+00:00,4.77,-0.07,0.0,4.27
2021-11-27 15:15:00+00:00,4.86,-0.06,0.0,4.38
2021-11-27 15:30:00+00:00,5.09,-0.02,0.0,4.22
2021-11-27 15:45:00+00:00,5.41,0.01,0.0,4.39
2021-11-27 16:00:00+00:00,5.75,0.0,0.0,4.65
2021-11-27 16:15:00+00:00,5.98,0.0,0.0,4.66
2021-11-27 16:30:00+00:00,6.12,0.01,0.0,4.84
2021-11-27 16:45:00+00:00,6.27,0.01,0.0,4.75
2021-11-27 17:00:00+00:00,6.18,-0.03,0.0,4.78
2021-11-27 17:15:00+00:00,5.89,-0.1,0.0,4.77
2021-11-27 17:30:00+00:00,5.92,-0.01,0.0,4.98
2021-11-27 17:45:00+00:00,5.78,0.01,0.0,4.94
2021-11-27 18:00:00+00:00,5.78,0.0,0.0,4.95
2021-11-27 18:15:00+00:00,5.62,0.0,0.0,4.88
2021-11-27 18:30:00+00:00,5.68,0.01,0.0,5.1
2021-11-27 18:45:00+00:00,5.46,0.01,0.0,5.01
2021-11-27 19:00:00+00:00,5.45,0.0,0.0,4.53
2021-11-27 19:15:00+00:00,5.39,0.01,0.0,4.6
2021-11-27 19:30:00+00:00,5.22,0.01,0.0,4.58
2021-11-27 19:45:00+00:00,5.22,0.0,0.0,4.65
2021-11-27 20:00:00+00:00,4.97,0.0,0.0,4.76
2021-11-27 20:15:00+00:00,4.8,0.0,0.0,4.51
2021-11-27 20:30:00+00:00,4.73,0.0,0.0,4.56
2021-11-27 20:45:00+00:00,4.68,0.0,0.0,4.86
2021-11-27 21:00:00+00:00,4.57,0.0,0.0,4.78
2021-11-27 21:15:00+00:00,4.52,0.0,0.0,4.34
2021-11-27 21:30:00+00:00,4.28,0.0,0.0,3.91
2021-11-27 21:45:00+00:00,4.27,0.0,0.0,3.67
2021-11-27 22:00:00+00:00,4.31,0.0,0.0,3.58
2021-11-27 22:15:00+00:00,4.08,0.0,0.0,3.7
2021-11-27 22:30:00+00:00,3.95,0.0,0.0,3.7
2021-11-27 22:45:00+00:00,3.77,0.0,0.0,3.68
2021-11-27 23:00:00+00:00,3.7,0.0,0.0,3.58
2021-11-27 23:15:00+00:00,3.64,0.0,0.0,2.91
2021-11-27 23:30:00+00:00,3.52,0.0,0.0,2.52
2021-11-27 23:45:00+00:00,3.38,0.0,0.0,2.43
2021-11-28 00:00:00+00:00,3.28,0.0,0.0,1.55
2021-11-28 00:15:00+00:00,3.32,0.0,0.0,1.82
2021-11-28 00:30:00+00:00,3.31,0.0,0.0,1.91
2021-11-28 00:45:00+00:00,3.21,0.0,0.0,2.29
2021-11-28 01:00:00+00:00,3.2,0.0,0.0,2.28
2021-11-28 01:15:00+00:00,3.19,0.0,0.0,2.26
2021-11-28 01:30:00+00:00,3.27,0.0,0.0,2.63
2021-11-28 01:45:00+00:00,3.21,0.0,0.0,3.17
2021-11-28 02:00:00+00:00,3.18,0.0,0.0,3.22
2021-11-28 02:15:00+00:00,3.12,0.0,0.0,2.63
2021-11-28 02:30:00+00:00,3.12,0.0,0.0,2.77
2021-11-28 02:45:00+00:00,3.13,0.0,0.0,2.69
2021-11-28 03:00:00+00:00,3.13,0.0,0.0,2.21
2021-11-28 03:15:00+00:00,3.1,-0.02,0.0,2.36
2021-11-28 03:30:00+00:00,3.24,0.0,0.0,2.52
2021-11-28 03:45:00+00:00,3.24,0.0,0.0,2.58
2021-11-28 04:00:00+00:00,3.17,0.0,0.0,2.6
2021-11-28 04:15:00+00:00,3.12,0.0,0.0,1.65
2021-11-28 04:30:00+00:00,2.11,-0.56,0.0,1.49
2021-11-28 04:45:00+00:00,2.41,-0.24,0.0,0.603
2021-11-28 05:00:00+00:00,3.27,0.0,0.0,1.07
2021-11-28 05:15:00+00:00,3.52,0.0,0.0,1.04
2021-11-28 05:30:00+00:00,3.73,-0.01,0.0,1.28
2021-11-28 05:45:00+00:00,3.62,0.0,0.0,2.38
2021-11-28 06:00:00+00:00,3.68,0.0,0.0,3.1
2021-11-28 06:15:00+00:00,3.82,0.0,0.0,2.21
2021-11-28 06:30:00+00:00,3.65,-0.07,0.0,1.93
2021-11-28 06:45:00+00:00,3.47,0.0,0.0,1.02
2021-11-28 07:00:00+00:00,3.18,-0.12,0.0,0.87
2021-11-28 07:15:00+00:00,3.54,-0.02,0.0,1.17
2021-11-28 07:30:00+00:00,3.2,-0.35,0.0,4.01
2021-11-28 07:45:00+00:00,-0.21,-2.22,0.0,3.83
2021-11-28 08:00:00+00:00,2.64,-0.38,0.0,4.36
2021-11-28 08:15:00+00:00,4.12,0.03,0.0,4.21
2021-11-28 08:30:00+00:00,4.16,0.0,0.0,3.12
2021-11-28 08:45:00+00:00,4.3,0.0,-0.14,2.13
2021-11-28 09:00:00+00:00,4.19,0.0,-0.11,0.689
2021-11-28 09:15:00+00:00,3.75,-0.28,-0.03,1.21
2021-11-28 09:30:00+00:00,2.56,-1.1,-0.2,1.32
2021-11-28 09:45:00+00:00,1.81,-1.32,-0.21,0.623
2021-11-28 10:00:00+00:00,0.55,-1.51,-0.13,0.568
2021-11-28 10:15:00+00:00,2.28,-0.97,0.0,0.351
2021-11-28 10:30:00+00:00,3.47,-0.79,0.0,-0.0074
2021-11-28 10:45:00+00:00,3.82,-0.42,0.0,-0.2
2021-11-28 11:00:00+00:00,4.5,-0.08,-0.05,-0.00016
2021-11-28 11:15:00+00:00,3.5,-0.35,-0.28,-0.47
2021-11-28 11:30:00+00:00,1.74,-1.12,-0.49,-0.47
2021-11-28 11:45:00+00:00,-0.28,-2.42,-0.64,-0.22
2021-11-28 12:00:00+00:00,-1.6,-2.93,-0.69,-0.17
2021-11-28 12:15:00+00:00,-1.91,-2.86,-0.54,-0.41
2021-11-28 12:30:00+00:00,-1.2,-2.18,-0.27,-0.3
2021-11-28 12:45:00+00:00,-0.19,-1.25,-0.63,0.292
2021-11-28 13:00:00+00:00,0.57,-1.78,-0.53,-0.37
2021-11-28 13:15:00+00:00,-0.03,-1.96,-0.37,-0.049
2021-11-28 13:30:00+00:00,-0.18,-1.79,-0.5,0.157
2021-11-28 13:45:00+00:00,-2.47,-2.56,-0.72,-0.025
2021-11-28 14:00:00+00:00,-0.41,-1.9,-0.44,-0.025
2021-11-28 14:15:00+00:00,0.53,-1.94,-0.25,-0.24
2021-11-28 14:30:00+00:00,-1.37,-2.71,-0.18,-0.24
2021-11-28 14:45:00+00:00,0.59,-1.77,-0.06,0.133
2021-11-28 15:00:00+00:00,1.57,-1.23,-0.01,0.488
2021-11-28 15:15:00+00:00,0.91,-1.79,0.0,0.749
2021-11-28 15:30:00+00:00,0.09,-2.14,0.0,0.65
2021-11-28 15:45:00+00:00,-0.01,-2.43,0.0,0.65
2021-11-28 16:00:00+00:00,1.23,-1.96,0.0,1.42
2021-11-28 16:15:00+00:00,-0.43,-2.95,0.0,1.1
2021-11-28 16:30:00+00:00,0.03,-2.74,0.0,2.09
2021-11-28 16:45:00+00:00,0.59,-2.32,0.0,2.16
2021-11-28 17:00:00+00:00,0.66,-1.91,0.0,2.36
2021-11-28 17:15:00+00:00,0.65,-2.67,0.0,2.3
2021-11-28 17:30:00+00:00,-0.1,-2.71,0.0,2.56
2021-11-28 17:45:00+00:00,0.6,-1.98,0.0,1.84
2021-11-28 18:00:00+00:00,-0.05,-2.66,0.0,1.84
2021-11-28 18:15:00+00:00,-1.16,-3.17,0.0,1.74
2021-11-28 18:30:00+00:00,-0.72,-2.54,0.0,1.96
2021-11-28 18:45:00+00:00,-0.39,-2.79,0.0,1.86
2021-11-28 19:00:00+00:00,-1.6,-3.14,0.0,1.44
2021-11-28 19:15:00+00:00,-0.53,-2.48,0.0,1.2
2021-11-28 19:30:00+00:00,-0.43,-2.7,0.0,1.21
2021-11-28 19:45:00+00:00,-1.36,-2.71,0.0,1.21
2021-11-28 20:00:00+00:00,-2.34,-3.06,0.0,1.26
2021-11-28 20:15:00+00:00,-1.06,-2.33,0.0,0.982
2021-11-28 20:30:00+00:00,-1.48,-2.94,0.0,0.764
2021-11-28 20:45:00+00:00,-2.29,-2.92,0.0,1.01
2021-11-28 21:00:00+00:00,-1.3,-2.2,0.0,0.723
2021-11-28 21:15:00+00:00,-1.91,-2.6,0.0,0.73
2021-11-28 21:30:00+00:00,0.38,-1.57,0.0,0.455
2021-11-28 21:45:00+00:00,-0.28,-2.25,0.0,0.378
2021-11-28 22:00:00+00:00,-1.95,-2.71,0.0,-1.4
2021-11-28 22:15:00+00:00,-2.8,-3.13,0.0,-1.2
2021-11-28 22:30:00+00:00,-3.41,-2.99,0.0,-1.0
2021-11-28 22:45:00+00:00,-3.42,-3.16,0.0,-0.99
2021-11-28 23:00:00+00:00,-1.41,-1.86,0.0,-0.45
2021-11-28 23:15:00+00:00,-1.47,-1.97,0.0,-0.64
2021-11-28 23:30:00+00:00,-1.88,-2.15,0.0,-0.19
2021-11-28 23:45:00+00:00,-1.27,-2.2,0.0,-0.082
2021-11-29 00:00:00+00:00,-4.59,-3.45,0.0,-0.26
2021-11-29 00:15:00+00:00,-3.48,-2.8,0.0,-0.21
2021-11-29 00:30:00+00:00,-3.73,-3.17,0.0,-0.94
2021-11-29 00:45:00+00:00,-3.88,-2.91,0.0,-1.4
2021-11-29 01:00:00+00:00,-1.16,-1.87,0.0,-2.4
2021-11-29 01:15:00+00:00,-3.05,-3.1,0.0,-2.3
2021-11-29 01:30:00+00:00,-4.38,-3.22,0.0,-2.1
2021-11-29 01:45:00+00:00,-2.2,-2.37,0.0,-2.2
2021-11-29 02:00:00+00:00,-3.46,-2.83,0.0,0.961
2021-11-29 02:15:00+00:00,-4.18,-3.38,0.0,0.758
2021-11-29 02:30:00+00:00,-4.39,-3.52,0.0,1.29
2021-11-29 02:45:00+00:00,-3.83,-3.26,0.0,1.22
2021-11-29 03:00:00+00:00,-4.02,-3.36,0.0,1.08
2021-11-29 03:15:00+00:00,-3.85,-3.23,0.0,0.825
2021-11-29 03:30:00+00:00,-1.65,-1.99,0.0,1.35
2021-11-29 03:45:00+00:00,1.07,-1.17,0.0,1.8
2021-11-29 04:00:00+00:00,2.04,-0.66,0.0,3.04
2021-11-29 04:15:00+00:00,3.3,-0.4,0.0,2.3
2021-11-29 04:30:00+00:00,3.85,-0.23,0.0,2.74
2021-11-29 04:45:00+00:00,3.67,-0.24,0.0,2.35
2021-11-29 05:00:00+00:00,3.27,-0.43,0.0,2.49
2021-11-29 05:15:00+00:00,3.34,-0.6,0.0,2.68
2021-11-29 05:30:00+00:00,3.78,-0.55,0.0,4.41
2021-11-29 05:45:00+00:00,4.47,-0.42,0.0,4.51
2021-11-29 06:00:00+00:00,4.73,-0.36,0.0,4.68
2021-11-29 06:15:00+00:00,4.71,-0.41,0.0,4.73
2021-11-29 06:30:00+00:00,5.72,-0.22,0.0,5.42
2021-11-29 06:45:00+00:00,6.57,-0.02,0.0,5.34
2021-11-29 07:00:00+00:00,6.96,0.0,0.0,5.54
2021-11-29 07:15:00+00:00,7.06,0.0,0.0,5.54
2021-11-29 07:30:00+00:00,7.09,0.0,0.0,5.73
2021-11-29 07:45:00+00:00,7.17,0.0,0.0,5.7
2021-11-29 08:00:00+00:00,6.91,0.0,0.0,5.22
2021-11-29 08:15:00+00:00,6.65,0.0,-0.13,5.44
2021-11-29 08:30:00+00:00,6.23,0.0,-0.3,5.28
2021-11-29 08:45:00+00:00,6.48,0.0,-0.7,5.42
2021-11-29 09:00:00+00:00,6.41,0.0,-0.45,4.91
2021-11-29 09:15:00+00:00,6.59,0.0,-0.61,4.47
2021-11-29 09:30:00+00:00,6.71,0.0,-0.77,4.75
2021-11-29 09:45:00+00:00,6.03,0.0,-0.31,4.96
2021-11-29 10:00:00+00:00,5.51,0.0,-1.02,5.11
2021-11-29 10:15:00+00:00,5.29,0.0,-1.01,3.93
2021-11-29 10:30:00+00:00,5.67,0.0,-0.85,3.54
2021-11-29 10:45:00+00:00,5.8,0.0,-1.38,4.3
2021-11-29 11:00:00+00:00,6.25,0.0,-0.58,4.43
2021-11-29 11:15:00+00:00,4.16,0.0,-0.53,5.16
2021-11-29 11:30:00+00:00,3.72,0.0,-0.83,5.16
2021-11-29 11:45:00+00:00,3.72,0.0,-1.4,4.27
2021-11-29 12:00:00+00:00,4.92,0.0,-1.36,4.55
2021-11-29 12:15:00+00:00,5.65,0.0,-1.59,5.3
2021-11-29 12:30:00+00:00,5.26,0.0,-1.02,5.41
2021-11-29 12:45:00+00:00,4.68,0.0,-0.32,4.64
2021-11-29 13:00:00+00:00,4.41,0.0,-0.82,4.56
2021-11-29 13:15:00+00:00,4.63,0.0,-1.08,4.44
2021-11-29 13:30:00+00:00,5.11,0.0,-0.97,4.73
2021-11-29 13:45:00+00:00,5.17,0.0,-0.83,4.86
2021-11-29 14:00:00+00:00,5.31,0.0,-0.58,4.63
2021-11-29 14:15:00+00:00,5.15,0.0,-0.5,4.85
2021-11-29 14:30:00+00:00,5.28,0.0,-0.42,5.49
2021-11-29 14:45:00+00:00,5.58,0.0,-0.31,5.58
2021-11-29 15:00:00+00:00,6.1,0.0,-0.16,5.62
2021-11-29 15:15:00+00:00,6.59,0.0,0.0,5.81
2021-11-29 15:30:00+00:00,6.77,0.0,0.0,5.81
2021-11-29 15:45:00+00:00,6.9,0.0,0.0,5.89
2021-11-29 16:00:00+00:00,7.19,0.0,0.0,6.1
2021-11-29 16:15:00+00:00,7.39,0.0,0.0,6.27
2021-11-29 16:30:00+00:00,7.5,0.0,0.0,6.24
2021-11-29 16:45:00+00:00,7.46,0.0,0.0,6.36
2021-11-29 17:00:00+00:00,7.42,0.0,0.0,6.07
2021-11-29 17:15:00+00:00,7.03,-0.05,0.0,5.95
2021-11-29 17:30:00+00:00,6.43,-0.25,0.0,6.11
2021-11-29 17:45:00+00:00,6.4,-0.23,0.0,5.8
2021-11-29 18:00:00+00:00,6.47,-0.26,0.0,5.12
2021-11-29 18:15:00+00:00,5.93,-0.4,0.0,5.31
2021-11-29 18:30:00+00:00,5.74,-0.47,0.0,5.16
2021-11-29 18:45:00+00:00,5.72,-0.4,0.0,5.87
2021-11-29 19:00:00+00:00,5.69,-0.38,0.0,6.0
2021-11-29 19:15:00+00:00,5.35,-0.45,0.0,5.34
2021-11-29 19:30:00+00:00,5.16,-0.42,0.0,5.58
2021-11-29 19:45:00+00:00,4.82,-0.43,0.0,4.83
2021-11-29 20:00:00+00:00,4.82,-0.38,0.0,4.56
2021-11-29 20:15:00+00:00,4.56,-0.38,0.0,3.83
2021-11-29 20:30:00+00:00,4.09,-0.4,0.0,3.24
2021-11-29 20:45:00+00:00,3.8,-0.43,0.0,3.24
2021-11-29 21:00:00+00:00,4.06,-0.41,0.0,2.35
2021-11-29 21:15:00+00:00,3.57,-0.38,0.0,1.94
2021-11-29 21:30:00+00:00,2.73,-1.11,0.0,0.815
2021-11-29 21:45:00+00:00,3.46,-0.39,0.0,0.32
2021-11-29 22:00:00+00:00,1.83,-1.32,0.0,0.303
2021-11-29 22:15:00+00:00,1.25,-1.62,0.0,-0.14
2021-11-29 22:30:00+00:00,1.37,-1.35,0.0,-1.5
2021-11-29 22:45:00+00:00,-0.34,-2.09,0.0,-1.7
2021-11-29 23:00:00+00:00,-2.31,-3.09,0.0,-1.5
2021-11-29 23:15:00+00:00,-3.28,-3.22,0.0,-1.9
2021-11-29 23:30:00+00:00,-4.15,-3.92,0.0,-1.9
2021-11-29 23:45:00+00:00,-5.2,-4.47,0.0,-2.3
2021-11-30 00:00:00+00:00,-4.91,-4.11,0.0,-2.3
2021-11-30 00:15:00+00:00,-4.12,-3.44,0.0,-1.4
2021-11-30 00:30:00+00:00,-4.07,-3.45,0.0,-1.4
2021-11-30 00:45:00+00:00,-4.28,-3.63,0.0,-1.2
2021-11-30 01:00:00+00:00,-4.29,-3.61,0.0,-1.4
2021-11-30 01:15:00+00:00,-4.13,-3.36,0.0,-1.2
2021-11-30 01:30:00+00:00,-4.18,-3.47,0.0,-1.2
2021-11-30 01:45:00+00:00,-3.99,-3.52,0.0,-2.1
2021-11-30 02:00:00+00:00,-4.09,-3.65,0.0,-2.0
2021-11-30 02:15:00+00:00,-3.87,-3.5,0.0,-1.7
2021-11-30 02:30:00+00:00,-3.77,-3.41,0.0,-1.6
2021-11-30 02:45:00+00:00,-3.17,-3.09,0.0,-1.4
2021-11-30 03:00:00+00:00,-1.43,-2.58,0.0,-1.5
2021-11-30 03:15:00+00:00,-1.21,-2.61,0.0,-1.8
2021-11-30 03:30:00+00:00,-3.22,-3.7,0.0,-2.2
2021-11-30 03:45:00+00:00,-2.25,-3.02,0.0,-1.8
2021-11-30 04:00:00+00:00,-1.7,-2.91,0.0,-1.3
2021-11-30 04:15:00+00:00,-1.48,-3.0,0.0,-1.1
2021-11-30 04:30:00+00:00,-2.02,-3.03,0.0,-2.1
2021-11-30 04:45:00+00:00,-2.29,-3.23,0.0,-1.7
2021-11-30 05:00:00+00:00,-2.58,-3.6,0.0,-1.6
2021-11-30 05:15:00+00:00,-2.88,-3.97,0.0,-1.6
2021-11-30 05:30:00+00:00,-2.42,-3.52,0.0,-1.6
2021-11-30 05:45:00+00:00,-2.29,-3.89,0.0,-1.6
2021-11-30 06:00:00+00:00,-1.57,-3.64,0.0,-1.3
2021-11-30 06:15:00+00:00,-0.7,-3.37,0.0,-1.6
2021-11-30 06:30:00+00:00,-0.57,-3.31,0.0,-1.4
2021-11-30 06:45:00+00:00,0.92,-2.78,0.0,-1.2
2021-11-30 07:00:00+00:00,0.99,-2.9,0.0,-1.3
2021-11-30 07:15:00+00:00,1.16,-2.77,0.0,-1.1
2021-11-30 07:30:00+00:00,0.17,-3.6,0.0,-1.8
2021-11-30 07:45:00+00:00,-0.02,-4.05,0.0,-1.1
2021-11-30 08:00:00+00:00,-1.26,-4.6,0.0,-1.0
2021-11-30 08:15:00+00:00,-0.59,-3.39,0.0,-1.1
2021-11-30 08:30:00+00:00,0.45,-3.07,0.0,-1.8
2021-11-30 08:45:00+00:00,-0.4,-3.15,0.0,-1.9
2021-11-30 09:00:00+00:00,0.57,-3.09,-0.23,-1.4
2021-11-30 09:15:00+00:00,-0.22,-3.17,-0.14,-1.7
2021-11-30 09:30:00+00:00,-0.27,-3.68,-0.32,-2.0
2021-11-30 09:45:00+00:00,0.6,-2.83,-0.36,-1.2
2021-11-30 10:00:00+00:00,-0.5,-3.58,-0.73,0.412
2021-11-30 10:15:00+00:00,-0.18,-3.82,-0.29,0.309
2021-11-30 10:30:00+00:00,-0.46,-4.08,-0.27,0.314
2021-11-30 10:45:00+00:00,-0.26,-3.8,-0.17,0.679
2021-11-30 11:00:00+00:00,-0.93,-3.74,-0.07,0.701
2021-11-30 11:15:00+00:00,-0.51,-3.13,-0.07,0.609
2021-11-30 11:30:00+00:00,0.48,-2.22,0.0,0.504
2021-11-30 11:45:00+00:00,1.1,-2.32,0.0,-0.1
2021-11-30 12:00:00+00:00,0.54,-2.86,-0.1,0.0903
2021-11-30 12:15:00+00:00,1.26,-2.81,-0.01,-0.018
2021-11-30 12:30:00+00:00,2.78,-1.67,-0.03,-0.082
2021-11-30 12:45:00+00:00,3.3,-1.25,-0.06,0.864
2021-11-30 13:00:00+00:00,3.12,-1.51,-0.19,0.629
2021-11-30 13:15:00+00:00,3.3,-1.77,-0.22,0.516
2021-11-30 13:30:00+00:00,2.97,-2.1,-0.04,0.869
2021-11-30 13:45:00+00:00,4.35,-1.09,0.0,0.922
2021-11-30 14:00:00+00:00,3.27,-1.75,0.0,1.73
2021-11-30 14:15:00+00:00,3.84,-1.34,0.0,2.77
2021-11-30 14:30:00+00:00,4.62,-0.79,0.0,3.5
2021-11-30 14:45:00+00:00,4.59,-0.87,0.0,3.32
2021-11-30 15:00:00+00:00,3.53,-1.52,0.0,3.36
2021-11-30 15:15:00+00:00,3.72,-1.24,0.0,3.87
2021-11-30 15:30:00+00:00,4.0,-1.29,0.0,3.93
2021-11-30 15:45:00+00:00,4.61,-0.99,0.0,4.14
2021-11-30 16:00:00+00:00,5.78,-0.74,0.0,4.39
2021-11-30 16:15:00+00:00,7.07,-0.04,0.0,4.86
2021-11-30 16:30:00+00:00,7.22,-0.05,0.0,4.87
2021-11-30 16:45:00+00:00,7.42,-0.04,0.0,4.82
2021-11-30 17:00:00+00:00,7.51,0.0,0.0,5.07
2021-11-30 17:15:00+00:00,7.24,0.01,0.0,5.17
2021-11-30 17:30:00+00:00,6.77,-0.19,0.0,5.56
2021-11-30 17:45:00+00:00,6.23,-0.42,0.0,6.04
2021-11-30 18:00:00+00:00,6.14,-0.46,0.0,5.99
2021-11-30 18:15:00+00:00,6.28,-0.34,0.0,6.01
2021-11-30 18:30:00+00:00,6.53,-0.12,0.0,6.23
2021-11-30 18:45:00+00:00,6.64,0.01,0.0,6.07
2021-11-30 19:00:00+00:00,6.55,0.0,0.0,5.56
2021-11-30 19:15:00+00:00,5.94,-0.12,0.0,5.29
2021-11-30 19:30:00+00:00,5.9,-0.14,0.0,5.42
2021-11-30 19:45:00+00:00,5.59,-0.23,0.0,5.15
2021-11-30 20:00:00+00:00,5.27,-0.34,0.0,4.86
2021-11-30 20:15:00+00:00,5.22,-0.38,0.0,4.52
2021-11-30 20:30:00+00:00,5.03,-0.37,0.0,4.62
2021-11-30 20:45:00+00:00,4.8,-0.33,0.0,4.53
2021-11-30 21:00:00+00:00,4.28,-0.46,0.0,3.92
2021-11-30 21:15:00+00:00,3.87,-0.56,0.0,3.8
2021-11-30 21:30:00+00:00,3.25,-0.67,0.0,3.61
2021-11-30 21:45:00+00:00,3.01,-0.67,0.0,2.46
2021-11-30 22:00:00+00:00,2.93,-0.82,0.0,3.01
2021-11-30 22:15:00+00:00,3.12,-0.71,0.0,1.72
2021-11-30 22:30:00+00:00,3.18,-0.67,0.0,1.38
2021-11-30 22:45:00+00:00,3.0,-0.67,0.0,0.599
2021-11-30 23:00:00+00:00,2.39,-0.72,0.0,0.494
2021-11-30 23:15:00+00:00,1.87,-0.9,0.0,0.00566
2021-11-30 23:30:00+00:00,0.84,-1.41,0.0,-0.76
2021-11-30 23:45:00+00:00,0.83,-1.35,0.0,-1.1
2021-12-01 00:00:00+00:00,0.35,-1.56,0.0,-0.83
2021-12-01 00:15:00+00:00,-0.71,-1.81,0.0,-1.2
2021-12-01 00:30:00+00:00,-1.49,-2.25,0.0,-0.96
2021-12-01 00:45:00+00:00,-1.4,-2.29,0.0,-0.88
2021-12-01 01:00:00+00:00,-2.36,-2.63,0.0,-0.81
2021-12-01 01:15:00+00:00,-2.34,-2.74,0.0,-1.2
2021-12-01 01:30:00+00:00,-2.41,-2.74,0.0,-1.1
2021-12-01 01:45:00+00:00,-2.44,-2.54,0.0,-1.8
2021-12-01 02:00:00+00:00,-2.45,-2.47,0.0,-2.5
2021-12-01 02:15:00+00:00,-2.39,-2.52,0.0,-2.8
2021-12-01 02:30:00+00:00,-2.95,-2.65,0.0,-2.5
2021-12-01 02:45:00+00:00,-2.89,-2.25,0.0,-2.5
2021-12-01 03:00:00+00:00,-2.85,-2.47,0.0,-2.5
2021-12-01 03:15:00+00:00,-3.21,-2.51,0.0,-2.6
2021-12-01 03:30:00+00:00,-3.63,-2.95,0.0,-2.3
2021-12-01 03:45:00+00:00,-3.81,-3.19,0.0,-1.9
2021-12-01 04:00:00+00:00,-3.92,-3.54,0.0,-1.1
2021-12-01 04:15:00+00:00,-3.36,-3.23,0.0,-0.46
2021-12-01 04:30:00+00:00,-3.51,-3.39,0.0,-0.79
2021-12-01 04:45:00+00:00,-3.67,-3.53,0.0,-0.31
2021-12-01 05:00:00+00:00,-3.67,-3.37,0.0,-0.29
2021-12-01 05:15:00+00:00,-3.07,-3.39,0.0,-0.037
2021-12-01 05:30:00+00:00,-3.09,-3.59,0.0,0.213
2021-12-01 05:45:00+00:00,-2.59,-3.62,0.0,0.373
2021-12-01 06:00:00+00:00,-2.41,-3.8,0.0,0.886
2021-12-01 06:15:00+00:00,-1.81,-3.61,0.0,0.499
2021-12-01 06:30:00+00:00,-1.39,-3.33,0.0,0.411
2021-12-01 06:45:00+00:00,-0.9,-3.14,0.0,1.04
2021-12-01 07:00:00+00:00,-0.78,-3.13,0.0,1.04
2021-12-01 07:15:00+00:00,-0.86,-3.43,0.0,1.04
2021-12-01 07:30:00+00:00,-0.59,-3.22,0.0,-0.16
2021-12-01 07:45:00+00:00,-1.18,-3.62,0.0,-0.022
2021-12-01 08:00:00+00:00,-1.98,-4.29,0.0,-0.51
2021-12-01 08:15:00+00:00,-2.34,-4.62,0.0,0.0089
2021-12-01 08:30:00+00:00,-2.97,-4.78,-0.31,-1.8
2021-12-01 08:45:00+00:00,-2.82,-4.64,-0.16,-2.4
2021-12-01 09:00:00+00:00,-2.59,-4.61,-0.04,-1.9
2021-12-01 09:15:00+00:00,-1.92,-4.45,-0.21,-1.9
2021-12-01 09:30:00+00:00,-2.64,-4.6,-0.31,-2.2
2021-12-01 09:45:00+00:00,-2.67,-4.78,-0.42,-2.0
2021-12-01 10:00:00+00:00,-3.0,-4.87,-0.4,-1.6
2021-12-01 10:15:00+00:00,-2.98,-4.58,-0.4,-0.96
2021-12-01 10:30:00+00:00,-2.98,-4.14,-0.58,-1.2
2021-12-01 10:45:00+00:00,-2.99,-4.11,-0.87,-1.9
2021-12-01 11:00:00+00:00,-2.74,-4.69,-0.72,-1.9
2021-12-01 11:15:00+00:00,-2.99,-4.79,-0.64,-1.8
2021-12-01 11:30:00+00:00,-3.06,-4.78,-0.37,-1.6
2021-12-01 11:45:00+00:00,-3.02,-4.79,-0.48,-1.2
2021-12-01 12:00:00+00:00,-2.9,-4.79,-0.61,-1.7
2021-12-01 12:15:00+00:00,-2.65,-4.63,-0.55,-1.8
2021-12-01 12:30:00+00:00,-2.25,-4.1,-0.31,-1.6
2021-12-01 12:45:00+00:00,-2.34,-4.12,-0.35,-1.3
2021-12-01 13:00:00+00:00,-2.68,-4.59,-0.31,-1.1
2021-12-01 13:15:00+00:00,-2.74,-4.8,-0.24,-2.2
2021-12-01 13:30:00+00:00,-2.65,-4.83,-0.26,-2.3
2021-12-01 13:45:00+00:00,-2.69,-4.85,-0.27,-1.9
2021-12-01 14:00:00+00:00,-2.88,-4.87,-0.06,-1.9
2021-12-01 14:15:00+00:00,-2.84,-4.38,-0.13,-2.1
2021-12-01 14:30:00+00:00,-2.71,-4.16,-0.15,-1.3
2021-12-01 14:45:00+00:00,-2.71,-4.23,-0.02,-0.54
2021-12-01 15:00:00+00:00,-3.24,-4.9,0.0,-1.5
2021-12-01 15:15:00+00:00,-3.25,-4.83,0.0,-0.75
2021-12-01 15:30:00+00:00,-3.13,-4.81,0.0,-0.89
2021-12-01 15:45:00+00:00,-3.22,-4.88,0.0,-0.77
2021-12-01 16:00:00+00:00,-2.62,-4.62,0.0,-0.24
2021-12-01 16:15:00+00:00,-2.07,-4.22,0.0,-1.2
2021-12-01 16:30:00+00:00,-1.8,-4.17,0.0,-1.1
2021-12-01 16:45:00+00:00,-2.15,-4.6,0.0,-1.0
2021-12-01 17:00:00+00:00,-2.12,-4.83,0.0,-1.2
2021-12-01 17:15:00+00:00,-2.6,-4.91,0.0,-1.4
2021-12-01 17:30:00+00:00,-2.86,-4.91,0.0,-1.0
2021-12-01 17:45:00+00:00,-2.9,-4.88,0.0,-0.77
2021-12-01 18:00:00+00:00,-2.94,-4.84,0.0,-0.93
2021-12-01 18:15:00+00:00,-2.8,-4.83,0.0,-0.63
2021-12-01 18:30:00+00:00,-2.76,-4.62,0.0,-0.42
2021-12-01 18:45:00+00:00,-3.1,-4.76,0.0,-0.34
